 20240102-224116,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.159758 - AUC: 0.984448,[test] logloss: 0.162104 - AUC: 0.983869
 20240102-224657,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.144207 - AUC: 0.984380,[test] logloss: 0.148646 - AUC: 0.983574
 20240102-225028,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.150640 - AUC: 0.983363,[test] logloss: 0.152140 - AUC: 0.982864
 20240102-225709,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.160463 - AUC: 0.983406,[test] logloss: 0.161526 - AUC: 0.982789
 20240102-230147,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.157481 - AUC: 0.983469,[test] logloss: 0.162008 - AUC: 0.982319
 20240102-230557,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.154623 - AUC: 0.982718,[test] logloss: 0.156204 - AUC: 0.982513
 20240102-231616,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.152632 - AUC: 0.983567,[test] logloss: 0.158754 - AUC: 0.982418
 20240102-231941,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.160002 - AUC: 0.983613,[test] logloss: 0.166452 - AUC: 0.982552
 20240102-232218,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.186739 - AUC: 0.978803,[test] logloss: 0.192232 - AUC: 0.978237
 20240102-232454,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.157113 - AUC: 0.982527,[test] logloss: 0.163450 - AUC: 0.981306
 20240102-232848,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.150262 - AUC: 0.983174,[test] logloss: 0.151160 - AUC: 0.982778
 20240102-233249,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.159953 - AUC: 0.981515,[test] logloss: 0.160589 - AUC: 0.980817
 20240102-233610,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.148695 - AUC: 0.983389,[test] logloss: 0.154179 - AUC: 0.982860
 20240102-233910,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.158000 - AUC: 0.981895,[test] logloss: 0.162841 - AUC: 0.981452
 20240103-061605,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.189068 - AUC: 0.980197,[test] logloss: 0.188798 - AUC: 0.980312
 20240103-175646,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.193453 - AUC: 0.981043,[test] logloss: 0.198452 - AUC: 0.980556
