 20240103-070216,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.158713 - AUC: 0.980692,[test] logloss: 0.160045 - AUC: 0.979911
 20240103-071122,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.194276 - AUC: 0.982013,[test] logloss: 0.196683 - AUC: 0.981629
 20240103-173230,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.152542 - AUC: 0.983652,[test] logloss: 0.160553 - AUC: 0.982020
 20240103-173918,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.179552 - AUC: 0.981620,[test] logloss: 0.186654 - AUC: 0.980610
 20240103-180354,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.169831 - AUC: 0.982513,[test] logloss: 0.170731 - AUC: 0.982039
 20240103-190316,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.176452 - AUC: 0.979313,[test] logloss: 0.179226 - AUC: 0.978374
 20240103-192227,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.671218 - AUC: 0.507393,[test] logloss: 0.671134 - AUC: 0.505735
 20240103-193832,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.193637 - AUC: 0.974735,[test] logloss: 0.196774 - AUC: 0.973905
 20240103-195101,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.159784 - AUC: 0.984393,[test] logloss: 0.165391 - AUC: 0.983927
 20240103-195558,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.582902 - AUC: 0.816637,[test] logloss: 0.583205 - AUC: 0.814698
 20240103-202137,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.176452 - AUC: 0.979313,[test] logloss: 0.179226 - AUC: 0.978374
 20240103-210805,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.169342 - AUC: 0.982680,[test] logloss: 0.172580 - AUC: 0.982084
 20240103-214720,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.166885 - AUC: 0.982653,[test] logloss: 0.170277 - AUC: 0.981888
 20240103-215355,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.168108 - AUC: 0.982697,[test] logloss: 0.170597 - AUC: 0.982136
